"","FileName","VoiceVote","VoiceLevel","FaceVote","FaceLevel","MultiModalVote","MultiModalLevel"
"5621","1069_DFA_DIS_XX","D","62.8","D","53.57","D","61.86"
"5622","1069_ITS_NEU_XX","N","69.43","N","85.25","N","59.12"
"5623","1069_ITS_HAP_XX","N","60.2","H","58.78","H","72.8"
"5624","1069_ITS_SAD_XX","F","46","F","50.75","S","71"
"5625","1069_ITS_ANG_XX","A","71.86","A","58","A:D","79.75:66.00"
"5626","1069_ITS_FEA_XX","F","57.83","F","37","F","46"
"5627","1069_ITS_DIS_XX","D","50.5","S","71.33","D","87.75"
"5628","1069_TSI_NEU_XX","N","66","N","86.67","N","64.86"
"5629","1069_TSI_HAP_XX","D","35.4","H","83.67","H","75.44"
"5630","1069_TSI_SAD_XX","N","82.75","S","80.17","F","62.62"
"5631","1069_TSI_ANG_XX","A","65","A","72.6","A","84.38"
"5632","1069_TSI_FEA_XX","F","63.62","F","60.6","F","63.6"
"5633","1069_TSI_DIS_XX","D:F:N","64.33:35.00:55.67","D","70.67","D","68"
"5634","1069_WSI_NEU_XX","N","61.44","N","59.6","N","68.33"
"5635","1069_WSI_HAP_XX","A:H","45.67:36.00","H","73.75","H","75"
"5636","1069_WSI_SAD_XX","S","74.6","F","64.4","S","62.75"
"5637","1069_WSI_ANG_XX","A","87","A","77.6","A","75.8"
"5638","1069_WSI_FEA_XX","F","59.62","F","55","F","73.83"
"5639","1069_WSI_DIS_XX","N","55.25","D","71.25","D","62.56"
"5640","1070_IEO_NEU_XX","N","69","N","85.33","N","63.89"
"5641","1070_IEO_HAP_LO","N","71.6","H","62","H:N","53.6:52.2"
"5642","1070_IEO_HAP_MD","H","42.67","H","64.6","H","69.88"
"5643","1070_IEO_HAP_HI","N","71.3","H","71","H","53"
"5644","1070_IEO_SAD_LO","N","50.2","N","72.57","N","61.86"
"5645","1070_IEO_SAD_MD","N","88.17","N","70.86","N","63.67"
"5646","1070_IEO_SAD_HI","N","76.17","N","65","N","72.62"
"5647","1070_IEO_ANG_LO","A:N","26.5:69.5","D","39.5","A:D","40:39"
"5648","1070_IEO_ANG_MD","A","60","D","40","A","45.8"
"5649","1070_IEO_ANG_HI","A","54.25","D","60.17","A","75.7"
"5650","1070_IEO_FEA_LO","N","61.33","N","70.17","N","69.75"
"5651","1070_IEO_FEA_MD","H","47.6","A:H","37.67:52.67","N","51.5"
"5652","1070_IEO_FEA_HI","H","52.6","A","52","F:N","59.75:50.25"
"5653","1070_IEO_DIS_LO","D","58","D","59.5","D","56"
"5654","1070_IEO_DIS_MD","D","48.83","D","58.5","D","62.8"
"5655","1070_IEO_DIS_HI","D","62","D","77","D","73.75"
"5656","1070_TIE_NEU_XX","N","64.75","N","72.38","N","79.9"
"5657","1070_TIE_HAP_XX","N","78.86","H","65.56","H","65"
"5658","1070_TIE_SAD_XX","N","50.5","N","85.67","N","87"
"5659","1070_TIE_ANG_XX","A","68.5","A","67.75","A:D","46.0:76.2"
"5660","1070_TIE_FEA_XX","A","46.4","N","64.2","A","39.57"
"5661","1070_TIE_DIS_XX","D","43.83","D","83.4","D","87.3"
"5662","1070_IOM_NEU_XX","N","75.89","N","76.5","N","63.67"
"5663","1070_IOM_HAP_XX","N","71.71","H","63.62","H","63"
"5664","1070_IOM_SAD_XX","N","59.6","N","61","N","79.83"
"5665","1070_IOM_ANG_XX","A","57.5","A","60","A","68.33"
"5666","1070_IOM_FEA_XX","N","82.86","N","64.17","N","75.5"
"5667","1070_IOM_DIS_XX","N","46.2","D","65","D","52.43"
"5668","1070_IWW_NEU_XX","N","68.57","N","66","N","93.67"
"5669","1070_IWW_HAP_XX","N","42.6","H","62.1","H","49.12"
"5670","1070_IWW_SAD_XX","D:N","35.5:50.0","N","57.71","D","60.5"
"5671","1070_IWW_ANG_XX","A","67.33","N","50","A","53.33"
"5672","1070_IWW_FEA_XX","N","62","N","59.62","N","60.62"
"5673","1070_IWW_DIS_XX","D","57.6","D","58.17","D","64.33"
"5674","1070_TAI_NEU_XX","N","68.75","N","69.78","N","68.43"
"5675","1070_TAI_HAP_XX","H:N","64.67:56.00","H","67.4","H","70.67"
"5676","1070_TAI_SAD_XX","D:S","53.25:46.25","N","66.25","D:S","49.00:28.25"
"5677","1070_TAI_ANG_XX","A","79.86","A","55.86","A","60.83"
"5678","1070_TAI_FEA_XX","N","68","D","50.86","D","63"
"5679","1070_TAI_DIS_XX","D","55","D","76.6","D","77.5"
"5680","1070_MTI_NEU_XX","N","80.67","N","67.86","N","70.8"
"5681","1070_MTI_HAP_XX","H","31.6","N","61.4","N","63"
"5682","1070_MTI_SAD_XX","D","54.25","N","80","S","50.6"
"5683","1070_MTI_ANG_XX","D","82","D","62.83","A","60"
"5684","1070_MTI_FEA_XX","N","69.83","H:N","22.33:88.00","N","77.57"
"5685","1070_MTI_DIS_XX","N","46.8","D","64.6","D","67"
"5686","1070_IWL_NEU_XX","N","67.4","N","90","N","83.44"
"5687","1070_IWL_HAP_XX","N","65.14","H","57.1","H","53.89"
"5688","1070_IWL_SAD_XX","N","61.57","N","66.56","N","76.8"
"5689","1070_IWL_ANG_XX","A","62.2","D","69","A","59.44"
"5690","1070_IWL_FEA_XX","N","48.38","N","61.2","N","73.88"
"5691","1070_IWL_DIS_XX","N","53.6","D","68.89","D","63.67"
"5692","1070_ITH_NEU_XX","N","84.62","N","81.14","N","68.67"
"5693","1070_ITH_HAP_XX","N","58.67","H","67.44","H","54.33"
"5694","1070_ITH_SAD_XX","N","50","N","74.89","N","72.38"
"5695","1070_ITH_ANG_XX","N","56","N","42.67","A","30.75"
"5696","1070_ITH_FEA_XX","N","62.62","N","53.6","N","70.67"
"5697","1070_ITH_DIS_XX","N","54.88","D","74.4","D","59.57"
"5698","1070_DFA_NEU_XX","N","68.5","N","63.5","N","57.43"
"5699","1070_DFA_HAP_XX","N","88.8","H","59.33","H","56.5"
"5700","1070_DFA_SAD_XX","N","65.29","N","75.17","N","65.6"
"5701","1070_DFA_ANG_XX","A","83","A","37","A","67.14"
"5702","1070_DFA_FEA_XX","N","69","D","53.17","N","58.6"
"5703","1070_DFA_DIS_XX","N","71.86","D","41.4","D","53.43"
"5704","1070_ITS_NEU_XX","N","69.71","N","67.5","N","62.67"
"5705","1070_ITS_HAP_XX","N","53.67","H","62.62","H","52.11"
"5706","1070_ITS_SAD_XX","N","64.57","N","70.25","N","78.88"
"5707","1070_ITS_ANG_XX","N","60.8","A","32.25","D","60.2"
"5708","1070_ITS_FEA_XX","N","78.33","D:N","48.67:79.67","N","54.4"
"5709","1070_ITS_DIS_XX","N","85.62","D:N","72.00:63.33","D","50.14"
"5710","1070_TSI_NEU_XX","N","76.14","D:N:S","39.00:49.33:61.67","N","81"
"5711","1070_TSI_HAP_XX","H","48.25","H","49.14","H","59"
"5712","1070_TSI_SAD_XX","N","55.14","N","57.33","D:H:N","50.0:10.0:91.5"
"5713","1070_TSI_ANG_XX","A","46.25","D","54.8","A:D","41.75:52.75"
"5714","1070_TSI_FEA_XX","F:N","56.5:54.5","N","71","F","61.83"
"5715","1070_TSI_DIS_XX","N","60","D","77","D","69.8"
"5716","1070_WSI_NEU_XX","N","87.57","D","56.25","N","70"
"5717","1070_WSI_HAP_XX","A","57.33","N","65.25","N","67.33"
"5718","1070_WSI_SAD_XX","D","49.2","D","57","A:H:N","43.00:45.00:72.33"
"5719","1070_WSI_ANG_XX","A","75","D","64.17","A","74.2"
"5720","1070_WSI_FEA_XX","N","61.14","A","53.75","N","58.14"
"5721","1070_WSI_DIS_XX","D","47.75","S","70.2","D","68.25"
"5722","1071_IEO_NEU_XX","N","63.67","N","89.57","N","71.78"
"5723","1071_IEO_HAP_LO","N","70.4","N","82.5","N","65.17"
"5724","1071_IEO_HAP_MD","N","68.12","H","54.43","H","34.29"
"5725","1071_IEO_HAP_HI","N","59.5","H","45.11","H","67.11"
"5726","1071_IEO_SAD_LO","N","55.12","N","69","N","76.4"
"5727","1071_IEO_SAD_MD","N","78","N","76.57","N","91"
"5728","1071_IEO_SAD_HI","N","61.75","N","60.88","N:S","83.5:37.0"
"5729","1071_IEO_ANG_LO","D","50.33","N","86","D","44.75"
"5730","1071_IEO_ANG_MD","N","52.2","N","70.57","A","41.86"
"5731","1071_IEO_ANG_HI","A","56.5","A","58.67","A","53.67"
"5732","1071_IEO_FEA_LO","N","75.29","S","58.14","N","71.17"
"5733","1071_IEO_FEA_MD","N","57.4","N","72.2","N","69.38"
"5734","1071_IEO_FEA_HI","F:N","40.67:39.33","F","58.57","F","51.25"
"5735","1071_IEO_DIS_LO","N","67.2","D","49.71","D","46.8"
"5736","1071_IEO_DIS_MD","D:N","47.67:43.33","S","44.17","N","73.6"
"5737","1071_IEO_DIS_HI","N","74.38","D","73.38","D","59.33"
"5738","1071_TIE_NEU_XX","N","73.33","N","74.14","N","71.67"
"5739","1071_TIE_HAP_XX","N","75","H","60.6","H","69.67"
"5740","1071_TIE_SAD_XX","N","52","S","64.89","S","66.12"
"5741","1071_TIE_ANG_XX","A","63.86","A","75.5","A","65.56"
"5742","1071_TIE_FEA_XX","N","69.33","N","71.33","N","57.2"
"5743","1071_TIE_DIS_XX","N","56","D","56.75","F","62.75"
"5744","1071_IOM_NEU_XX","N","66.17","N","77.14","S","53.4"
"5745","1071_IOM_HAP_XX","N","79.38","H","54.43","H","59.88"
"5746","1071_IOM_SAD_XX","N","52.22","N","64.83","N","74.5"
"5747","1071_IOM_ANG_XX","A","64.44","A","68","D","77.67"
"5748","1071_IOM_FEA_XX","N","69.71","N","65","N","84.6"
"5749","1071_IOM_DIS_XX","N","71","N","60.2","N","81.4"
"5750","1071_IWW_NEU_XX","F","29.2","S","68.8","N","85.14"
"5751","1071_IWW_HAP_XX","N","70.67","H","49.22","H","77.83"
"5752","1071_IWW_SAD_XX","N","63.4","N","68.2","F","32.8"
"5753","1071_IWW_ANG_XX","D:N","52:70","A","51.5","N","65.4"
"5754","1071_IWW_FEA_XX","N","62.33","N","54.8","F","53.75"
"5755","1071_IWW_DIS_XX","F","49","D","69.83","D","55.38"
"5756","1071_TAI_NEU_XX","N:S","85.0:48.5","N","71.86","S","47"
"5757","1071_TAI_HAP_XX","N","79.4","H","64.83","H","51.71"
"5758","1071_TAI_SAD_XX","N","69.4","S","71.71","S","68.75"
"5759","1071_TAI_ANG_XX","D:N","63.75:78.50","A","86","A","73.9"
"5760","1071_TAI_FEA_XX","N","56.67","F","57.12","F","66.88"
"5761","1071_TAI_DIS_XX","N","63.2","A","72.6","D","57.33"
"5762","1071_MTI_NEU_XX","N","87.5","N","45.29","N","71.33"
"5763","1071_MTI_HAP_XX","N","57.67","H:N","20.4:65.2","N","63"
"5764","1071_MTI_SAD_XX","N","79.83","S","45.43","S","55.86"
"5765","1071_MTI_ANG_XX","N","54.89","A","49.75","A","38"
"5766","1071_MTI_FEA_XX","N","85.5","A","31.25","S","69"
"5767","1071_MTI_DIS_XX","N","64","D:S","79:61","D","45.8"
"5768","1071_IWL_NEU_XX","N","52.11","N","79.25","N","71.12"
"5769","1071_IWL_HAP_XX","N","85.17","H","44.75","N","58.6"
"5770","1071_IWL_SAD_XX","N:S","61.5:46.5","N","72.5","N","78.4"
"5771","1071_IWL_ANG_XX","A","53.17","A","64.57","A","58.38"
"5772","1071_IWL_FEA_XX","N","80.5","F","52","F:N","56.67:55.00"
"5773","1071_IWL_DIS_XX","D","59.8","D","62.33","D","63"
"5774","1071_ITH_NEU_XX","N","73.67","N","60.4","N","72.83"
"5775","1071_ITH_HAP_XX","N","67.14","N","68","H:N","46.75:77.75"
"5776","1071_ITH_SAD_XX","N","54","S","62.83","N","68.8"
"5777","1071_ITH_ANG_XX","N","63.83","A","55.5","A","55"
"5778","1071_ITH_FEA_XX","F","65.75","A:N","49.00:69.75","F","53.67"
"5779","1071_ITH_DIS_XX","N","60.5","D","68.5","D","59.57"
"5780","1071_DFA_NEU_XX","D","76.75","N","67.33","N","72.4"
"5781","1071_DFA_HAP_XX","N","89.57","H","46.71","H","36.83"
"5782","1071_DFA_SAD_XX","N","79.57","S","54.4","S","56.8"
"5783","1071_DFA_ANG_XX","N","61.4","A","62.14","A","61.62"
"5784","1071_DFA_FEA_XX","N","69","F","57.6","N","71.17"
"5785","1071_DFA_DIS_XX","D","56.29","D","67.45","D","62.62"
"5786","1071_ITS_NEU_XX","N","63.29","S","60","N:S","80.33:47.67"
"5787","1071_ITS_HAP_XX","H:N","52.5:54.0","H","36.6","H","68"
"5788","1071_ITS_SAD_XX","N:S","72.25:35.50","N","57.5","S","47.6"
"5789","1071_ITS_ANG_XX","N","69.33","A","55.17","A","43"
"5790","1071_ITS_FEA_XX","F","56","F","58","F","47.29"
"5791","1071_ITS_DIS_XX","N","60.62","D","57.57","D","55"
"5792","1071_TSI_NEU_XX","N","70.56","N","84","N","76.33"
"5793","1071_TSI_HAP_XX","N","85.25","H","59.8","H","43.14"
"5794","1071_TSI_SAD_XX","N","67.6","S","54.75","S","58.5"
"5795","1071_TSI_ANG_XX","D","74.5","A","52.14","A","70.38"
"5796","1071_TSI_FEA_XX","F","31.2","N","70","N","77.25"
"5797","1071_TSI_DIS_XX","N","43.5","D","65.62","D","67.33"
"5798","1071_WSI_NEU_XX","D:N","34.75:85.50","N","66.62","N","70.29"
"5799","1071_WSI_HAP_XX","N","72","H","36.6","H","52.14"
"5800","1071_WSI_SAD_XX","N","40.2","S","41.2","N","52"
"5801","1071_WSI_ANG_XX","A","47.67","A","61.29","A","65.6"
"5802","1071_WSI_FEA_XX","H","43.25","F:S","59.5:63.0","F","42"
"5803","1071_WSI_DIS_XX","N","49.75","A:D:N","63.00:66.67:36.00","D","56.67"
"5804","1072_IEO_NEU_XX","N","68.8","S","56.75","N","57.88"
"5805","1072_IEO_HAP_LO","N","68.6","H","72.89","H","71.8"
"5806","1072_IEO_HAP_MD","N","80.83","H","82.88","H","75.78"
"5807","1072_IEO_HAP_HI","F","45.25","H","88.1","H","84.43"
"5808","1072_IEO_SAD_LO","N:S","54.5:31.0","D","59.25","A:N","59.50:45.75"
"5809","1072_IEO_SAD_MD","F","37.25","A:N","34.67:78.67","N","81.2"
"5810","1072_IEO_SAD_HI","S","62.4","D","44.5","F:N:S","43.67:79.33:67.00"
"5811","1072_IEO_ANG_LO","A:D","45.75:45.75","A","59","A","41.8"
"5812","1072_IEO_ANG_MD","A","62.6","A","69.4","A","70.33"
"5813","1072_IEO_ANG_HI","A","71.5","A","73.83","A","73.09"
"5814","1072_IEO_FEA_LO","F:N","59.25:61.50","F","59.14","F","50.57"
"5815","1072_IEO_FEA_MD","N","45.83","A","24.75","F","56.6"
"5816","1072_IEO_FEA_HI","F","74.25","F","72.33","F","74.5"
"5817","1072_IEO_DIS_LO","N:S","59.50:65.25","D","67.78","D","53.67"
"5818","1072_IEO_DIS_MD","A","81.14","A","70.75","A","65.4"
"5819","1072_IEO_DIS_HI","N","55.67","F","51.75","F","72"
"5820","1072_TIE_NEU_XX","N","60.8","N","61.17","F","56"
"5821","1072_TIE_HAP_XX","H","53.2","H","89.4","H","79.2"
"5822","1072_TIE_SAD_XX","N","72.83","N","64.29","N","57.4"
"5823","1072_TIE_ANG_XX","A","81.43","A","84.6","A","74.44"
"5824","1072_TIE_FEA_XX","A:N","55:75","F","72.22","F","71.8"
"5825","1072_TIE_DIS_XX","N","62","F","56.75","D","58.4"
"5826","1072_IOM_NEU_XX","N","66.11","N","90.43","N","77.2"
"5827","1072_IOM_HAP_XX","F:N","67.00:68.33","H","79.88","H","71.27"
"5828","1072_IOM_SAD_XX","N","37","S","73.5","N","83.25"
"5829","1072_IOM_ANG_XX","A","73.12","A","76.2","A","70.88"
"5830","1072_IOM_FEA_XX","N","70","F","58.2","F","64.12"
"5831","1072_IOM_DIS_XX","D","46.8","D","61.5","D","58.43"
"5832","1072_IWW_NEU_XX","N","64.6","N","58","N","72.4"
"5833","1072_IWW_HAP_XX","H","53.4","H","87.88","H","84.33"
"5834","1072_IWW_SAD_XX","N","43.25","F:N","30.00:63.67","F","48.83"
"5835","1072_IWW_ANG_XX","A","72.8","A","80.88","A","87"
"5836","1072_IWW_FEA_XX","F","53.14","F","65.38","F","61"
"5837","1072_IWW_DIS_XX","F:N","32.75:46.75","D","70.5","D","73.4"
"5838","1072_TAI_NEU_XX","N","79.33","N","72.83","N","73.67"
"5839","1072_TAI_HAP_XX","H","56.29","H","79","H","73.2"
"5840","1072_TAI_SAD_XX","N","55","D","74.75","F","48.33"
"5841","1072_TAI_ANG_XX","A","76.29","A","71","A","81.88"
"5842","1072_TAI_FEA_XX","F:N","60.00:59.33","F","64.25","F","60.44"
"5843","1072_TAI_DIS_XX","N","71.71","A","65.25","D","66.5"
"5844","1072_MTI_NEU_XX","N","72.56","N","81.5","N","64.62"
"5845","1072_MTI_HAP_XX","H","64.57","H","81.11","H","72.78"
"5846","1072_MTI_SAD_XX","N:S","49.33:58.00","F","68.75","S","52.6"
"5847","1072_MTI_ANG_XX","N","62","A","73.33","A","58.83"
"5848","1072_MTI_FEA_XX","F:N","34.25:68.25","F","65.78","F","68.11"
"5849","1072_MTI_DIS_XX","N","57.75","D","81","F","63.62"
"5850","1072_IWL_NEU_XX","N","60.5","N","68.22","N","86.8"
"5851","1072_IWL_HAP_XX","N","82.17","H","73.1","H","65.9"
"5852","1072_IWL_SAD_XX","N","68.67","S","72.67","N","71.83"
"5853","1072_IWL_ANG_XX","A","54","A","73.5","A","80.17"
"5854","1072_IWL_FEA_XX","N","55.11","F","71.27","F","62"
"5855","1072_IWL_DIS_XX","D","76.6","S","69.67","A","64.6"
"5856","1072_ITH_NEU_XX","N","62.29","N","60.8","N","74.33"
"5857","1072_ITH_HAP_XX","H","65.75","H","90.3","H","77.7"
"5858","1072_ITH_SAD_XX","F","40","A","42","D","37.5"
"5859","1072_ITH_ANG_XX","D","66.6","A","77.4","A:D","68.8:74.6"
"5860","1072_ITH_FEA_XX","F","57","F","60.38","F","65.5"
"5861","1072_ITH_DIS_XX","N","71","D","66.17","D","61.67"
"5862","1072_DFA_NEU_XX","N","60","N","49.57","N","70"
"5863","1072_DFA_HAP_XX","D:H:N","43.5:86.0:45.5","H","90.5","H","80.44"
"5864","1072_DFA_SAD_XX","N","71.29","A:F","37.25:44.75","N","66.5"
"5865","1072_DFA_ANG_XX","A","31.5","A","65.57","D","62.4"
"5866","1072_DFA_FEA_XX","F:H","38.33:72.67","F","72","F","42.89"
"5867","1072_DFA_DIS_XX","N","65","D:S","58.25:81.75","D","62"
"5868","1072_ITS_NEU_XX","N","74.4","N","71.5","N","56.43"
"5869","1072_ITS_HAP_XX","H","73.38","H","80.12","H","73.9"
"5870","1072_ITS_SAD_XX","N","73.14","S","71.75","F","59"
"5871","1072_ITS_ANG_XX","N","72.25","A","82","A","79.56"
"5872","1072_ITS_FEA_XX","F","79.71","F","66.5","F","76.3"
"5873","1072_ITS_DIS_XX","H","47.4","D","81.38","D","66.86"
"5874","1072_TSI_NEU_XX","N","78","N","60.38","N","70.86"
"5875","1072_TSI_HAP_XX","H","73.67","H","76","H","82.9"
"5876","1072_TSI_SAD_XX","N","63.78","S","60.4","F","74.25"
"5877","1072_TSI_ANG_XX","A","68.12","A","79.62","A","64.86"
"5878","1072_TSI_FEA_XX","F","75.83","F","68.14","F","81.56"
"5879","1072_TSI_DIS_XX","N","80.5","A","76.33","D","75.67"
"5880","1072_WSI_NEU_XX","N","77.2","N","64.5","N","78.4"
"5881","1072_WSI_HAP_XX","N","58.43","H","81","H","67.91"
"5882","1072_WSI_SAD_XX","N","60.6","F","43.67","N","68"
"5883","1072_WSI_ANG_XX","A","44.33","A","81.22","A","78"
"5884","1072_WSI_FEA_XX","F","69.83","F","77.33","F","80.9"
"5885","1072_WSI_DIS_XX","D","60.8","A:D","82.00:70.25","D","78.4"
"5886","1073_IEO_NEU_XX","N","68","N","81.17","N","68.43"
"5887","1073_IEO_HAP_LO","N","77.5","H","73.5","H","69.22"
"5888","1073_IEO_HAP_MD","N","57.3","H","77.22","H","66.3"
"5889","1073_IEO_HAP_HI","N","72.12","H","87.33","H","77.3"
"5890","1073_IEO_SAD_LO","N","74.33","S","66.5","N","43"
"5891","1073_IEO_SAD_MD","N","85.2","S","58.88","S","65.6"
"5892","1073_IEO_SAD_HI","N","71.5","S","67.14","S","50.2"
"5893","1073_IEO_ANG_LO","N","47.5","N","65.5","A:N","31.5:55.5"
"5894","1073_IEO_ANG_MD","A","60.6","A","58.57","A","45.29"
"5895","1073_IEO_ANG_HI","A","60.44","F","51.86","A","71.43"
"5896","1073_IEO_FEA_LO","N","68.86","S","68","N","77.14"
"5897","1073_IEO_FEA_MD","N","72.4","F","69.33","F:N:S","44.00:78.33:46.00"
"5898","1073_IEO_FEA_HI","F","44","F","68","F","55.56"
"5899","1073_IEO_DIS_LO","N","70.43","F:S","50.25:80.75","D:F:S","68.00:45.67:75.67"
"5900","1073_IEO_DIS_MD","N","47.25","F","35.8","D","51.5"
"5901","1073_IEO_DIS_HI","N","79.5","D","82.83","D","70"
"5902","1073_TIE_NEU_XX","N","62.11","N","74.5","N","73.71"
"5903","1073_TIE_HAP_XX","N","65.8","H","78.29","H","52.22"
"5904","1073_TIE_SAD_XX","N","63","N","71.71","N","74.25"
"5905","1073_TIE_ANG_XX","A","63.5","A","44.4","A","40.14"
"5906","1073_TIE_FEA_XX","N","83.29","F","57.86","N","67.25"
"5907","1073_TIE_DIS_XX","D","55.8","S","79.5","D","61.2"
"5908","1073_IOM_NEU_XX","N","64.57","N","79.33","N","58.22"
"5909","1073_IOM_HAP_XX","N","50.88","H","75.2","H","66.73"
"5910","1073_IOM_SAD_XX","N","62.8","S","50.6","N","89.38"
"5911","1073_IOM_ANG_XX","A","42.88","N","68","A","41.12"
"5912","1073_IOM_FEA_XX","N","67.75","F","61.33","F","60.71"
"5913","1073_IOM_DIS_XX","D","57.17","S","64.4","D","75.4"
"5914","1073_IWW_NEU_XX","N","73.29","N","67.89","N","77.8"
"5915","1073_IWW_HAP_XX","D:F:N","47.0:30.5:78.0","H","56.75","H","65.88"
"5916","1073_IWW_SAD_XX","F:N","42.75:55.00","S","56.25","F","41.75"
"5917","1073_IWW_ANG_XX","A","55.5","N","50.33","A","61.5"
"5918","1073_IWW_FEA_XX","D","60.5","F","66.75","F","55.5"
"5919","1073_IWW_DIS_XX","D","45.2","S","74.14","D:F","48.75:56.25"
"5920","1073_TAI_NEU_XX","N","80.67","N","80.17","N","73.55"
"5921","1073_TAI_HAP_XX","N","86.6","H","76.38","H","71"
"5922","1073_TAI_SAD_XX","N","72.5","F","61","N","73.4"
"5923","1073_TAI_ANG_XX","N","61.33","D","68.25","A","43.6"
"5924","1073_TAI_FEA_XX","N","56.17","F","66.71","F","81.33"
"5925","1073_TAI_DIS_XX","D:N","31.5:55.5","S","66.8","D","56.14"
"5926","1073_MTI_NEU_XX","N","72.57","N","68.12","N","77.29"
"5927","1073_MTI_HAP_XX","N","72.2","H","69.9","H","72.4"
"5928","1073_MTI_SAD_XX","N","66.62","N","66.5","N","81.33"
"5929","1073_MTI_ANG_XX","A","19","A:N","52.75:55.50","N","79.86"
"5930","1073_MTI_FEA_XX","N","65","S","55.2","F:S","36.67:18.33"
"5931","1073_MTI_DIS_XX","N","51.86","S","73","S","71.8"
"5932","1073_IWL_NEU_XX","N","65.44","S","64.25","N","70.18"
"5933","1073_IWL_HAP_XX","N","72","H","83.67","H","58.55"
"5934","1073_IWL_SAD_XX","N","62.12","N","81.86","N","69.56"
"5935","1073_IWL_ANG_XX","A","66.12","D","47.5","A","45"
"5936","1073_IWL_FEA_XX","N","72.56","S","58.8","N","79"
"5937","1073_IWL_DIS_XX","N","77.75","F:S","71.33:56.67","D","60.83"
"5938","1073_ITH_NEU_XX","N","78.62","N","59.2","N","80"
"5939","1073_ITH_HAP_XX","N","72.71","H","78.56","H","59.1"
"5940","1073_ITH_SAD_XX","N","67","S","53.17","F","53"
"5941","1073_ITH_ANG_XX","N","52.8","D:F:N:S","19.5:38.5:83.5:33.0","A","51"
"5942","1073_ITH_FEA_XX","N","62.86","S","73.6","F","67.9"
"5943","1073_ITH_DIS_XX","N","59.57","S","71.2","D","41.33"
"5944","1073_DFA_NEU_XX","N","61.3","N","56","N","55.44"
"5945","1073_DFA_HAP_XX","N","49.67","H","71","H","61.44"
"5946","1073_DFA_SAD_XX","N","63.6","N:S","69.67:45.00","N","83.33"
"5947","1073_DFA_ANG_XX","A","42.5","A","51.2","A","56"
"5948","1073_DFA_FEA_XX","N","78.14","F","53","F","37"
"5949","1073_DFA_DIS_XX","N","61.86","D","78.5","D","46"
"5950","1073_ITS_NEU_XX","N","75.38","N","79","N","85.17"
"5951","1073_ITS_HAP_XX","N","65.75","H","75.78","H","63.75"
"5952","1073_ITS_SAD_XX","N","58.89","N","65.2","N","68"
"5953","1073_ITS_ANG_XX","N","71.5","A:N","14.67:65.00","D","62.67"
"5954","1073_ITS_FEA_XX","F","49.8","F","72.75","F","49"
"5955","1073_ITS_DIS_XX","N","58.2","D","62.17","D","43.86"
"5956","1073_TSI_NEU_XX","N","68.5","N","63.5","N","75.22"
"5957","1073_TSI_HAP_XX","N","66","H","78.17","H","80"
"5958","1073_TSI_SAD_XX","N","71.4","N","56.5","N","72.5"
"5959","1073_TSI_ANG_XX","A","43","A","48.17","A","57.75"
"5960","1073_TSI_FEA_XX","N","46.67","F","58.62","F","64.3"
"5961","1073_TSI_DIS_XX","N","63.4","D","71","D","65.5"
"5962","1073_WSI_NEU_XX","N","59.17","N","66.75","N","76.12"
"5963","1073_WSI_HAP_XX","D","73.5","H","83.1","H","84.14"
"5964","1073_WSI_SAD_XX","N","68.43","N","58.86","N","62.25"
"5965","1073_WSI_ANG_XX","A","59.2","D","61.67","A:D","47.75:71.00"
"5966","1073_WSI_FEA_XX","N","65.6","F:S","77.8:68.0","F","49"
"5967","1073_WSI_DIS_XX","N","70.17","S","79.67","D","61.57"
"5968","1074_IEO_NEU_XX","N","82.89","N","60.71","N","85.78"
"5969","1074_IEO_HAP_LO","H","48.29","H","88","H","72.9"
"5970","1074_IEO_HAP_MD","H","77.5","H","91.78","H","90.88"
"5971","1074_IEO_HAP_HI","H","78","H","83.3","H","89.6"
"5972","1074_IEO_SAD_LO","N","69.14","N","85.5","D:N","38.00:51.33"
"5973","1074_IEO_SAD_MD","N","58.67","S","41.4","S","46.17"
"5974","1074_IEO_SAD_HI","S","64.71","S","70.4","S","66.14"
"5975","1074_IEO_ANG_LO","N","65.62","N","73.67","N","76.86"
"5976","1074_IEO_ANG_MD","H","88.25","A","59.43","A","49.88"
"5977","1074_IEO_ANG_HI","A","85.5","A","85.1","A","89.22"
"5978","1074_IEO_FEA_LO","N","62","F:N","70.00:82.33","S","40.4"
"5979","1074_IEO_FEA_MD","N","52","A:D","48.67:53.00","A:D:F:N","54.0:27.5:42.5:29.5"
"5980","1074_IEO_FEA_HI","F","65.5","F","65.57","F","64.3"
"5981","1074_IEO_DIS_LO","D","59.25","D","74.12","D","56.12"
"5982","1074_IEO_DIS_MD","H:N","59.00:78.67","S","57.5","F","75.75"
"5983","1074_IEO_DIS_HI","F","68.75","D","77.4","D","44.5"
"5984","1074_TIE_NEU_XX","N","72","N","55","N","83.33"
"5985","1074_TIE_HAP_XX","H","64.14","H","85.18","H","85"
"5986","1074_TIE_SAD_XX","N","73.8","S","68.2","N","77"
"5987","1074_TIE_ANG_XX","A","78.2","A","82.9","A","90.43"
"5988","1074_TIE_FEA_XX","N","68.83","S","56","N:S","77.67:63.67"
"5989","1074_TIE_DIS_XX","D","33.4","D","75.8","D","76"
"5990","1074_IOM_NEU_XX","N","93.67","N","60.86","N","76.88"
