"Stimulus_Number","Filename"
5204,"1064_ITH_FEA_XX"
5205,"1064_ITH_DIS_XX"
5206,"1064_DFA_NEU_XX"
5207,"1064_DFA_HAP_XX"
5208,"1064_DFA_SAD_XX"
5209,"1064_DFA_ANG_XX"
5210,"1064_DFA_FEA_XX"
5211,"1064_DFA_DIS_XX"
5212,"1064_ITS_NEU_XX"
5213,"1064_ITS_HAP_XX"
5214,"1064_ITS_SAD_XX"
5215,"1064_ITS_ANG_XX"
5216,"1064_ITS_FEA_XX"
5217,"1064_ITS_DIS_XX"
5218,"1064_TSI_NEU_XX"
5219,"1064_TSI_HAP_XX"
5220,"1064_TSI_SAD_XX"
5221,"1064_TSI_ANG_XX"
5222,"1064_TSI_FEA_XX"
5223,"1064_TSI_DIS_XX"
5224,"1064_WSI_NEU_XX"
5225,"1064_WSI_HAP_XX"
5226,"1064_WSI_SAD_XX"
5227,"1064_WSI_ANG_XX"
5228,"1064_WSI_FEA_XX"
5229,"1064_WSI_DIS_XX"
5230,"1065_IEO_NEU_XX"
5231,"1065_IEO_HAP_LO"
5232,"1065_IEO_HAP_MD"
5233,"1065_IEO_HAP_HI"
5234,"1065_IEO_SAD_LO"
5235,"1065_IEO_SAD_MD"
5236,"1065_IEO_SAD_HI"
5237,"1065_IEO_ANG_LO"
5238,"1065_IEO_ANG_MD"
5239,"1065_IEO_ANG_HI"
5240,"1065_IEO_FEA_LO"
5241,"1065_IEO_FEA_MD"
5242,"1065_IEO_FEA_HI"
5243,"1065_IEO_DIS_LO"
5244,"1065_IEO_DIS_MD"
5245,"1065_IEO_DIS_HI"
5246,"1065_TIE_NEU_XX"
5247,"1065_TIE_HAP_XX"
5248,"1065_TIE_SAD_XX"
5249,"1065_TIE_ANG_XX"
5250,"1065_TIE_FEA_XX"
5251,"1065_TIE_DIS_XX"
5252,"1065_IOM_NEU_XX"
5253,"1065_IOM_HAP_XX"
5254,"1065_IOM_SAD_XX"
5255,"1065_IOM_ANG_XX"
5256,"1065_IOM_FEA_XX"
5257,"1065_IOM_DIS_XX"
5258,"1065_IWW_NEU_XX"
5259,"1065_IWW_HAP_XX"
5260,"1065_IWW_SAD_XX"
5261,"1065_IWW_ANG_XX"
5262,"1065_IWW_FEA_XX"
5263,"1065_IWW_DIS_XX"
5264,"1065_TAI_NEU_XX"
5265,"1065_TAI_HAP_XX"
5266,"1065_TAI_SAD_XX"
5267,"1065_TAI_ANG_XX"
5268,"1065_TAI_FEA_XX"
5269,"1065_TAI_DIS_XX"
5270,"1065_MTI_NEU_XX"
5271,"1065_MTI_HAP_XX"
5272,"1065_MTI_SAD_XX"
5273,"1065_MTI_ANG_XX"
5274,"1065_MTI_FEA_XX"
5275,"1065_MTI_DIS_XX"
5276,"1065_IWL_NEU_XX"
5277,"1065_IWL_HAP_XX"
5278,"1065_IWL_SAD_XX"
5279,"1065_IWL_ANG_XX"
5280,"1065_IWL_FEA_XX"
5281,"1065_IWL_DIS_XX"
5282,"1065_ITH_NEU_XX"
5283,"1065_ITH_HAP_XX"
5284,"1065_ITH_SAD_XX"
5285,"1065_ITH_ANG_XX"
5286,"1065_ITH_FEA_XX"
5287,"1065_ITH_DIS_XX"
5288,"1065_DFA_NEU_XX"
5289,"1065_DFA_HAP_XX"
5290,"1065_DFA_SAD_XX"
5291,"1065_DFA_ANG_XX"
5292,"1065_DFA_FEA_XX"
5293,"1065_DFA_DIS_XX"
5294,"1065_ITS_NEU_XX"
5295,"1065_ITS_HAP_XX"
5296,"1065_ITS_SAD_XX"
5297,"1065_ITS_ANG_XX"
5298,"1065_ITS_FEA_XX"
5299,"1065_ITS_DIS_XX"
5300,"1065_TSI_NEU_XX"
5301,"1065_TSI_HAP_XX"
5302,"1065_TSI_SAD_XX"
5303,"1065_TSI_ANG_XX"
5304,"1065_TSI_FEA_XX"
5305,"1065_TSI_DIS_XX"
5306,"1065_WSI_NEU_XX"
5307,"1065_WSI_HAP_XX"
5308,"1065_WSI_SAD_XX"
5309,"1065_WSI_ANG_XX"
5310,"1065_WSI_FEA_XX"
5311,"1065_WSI_DIS_XX"
5312,"1066_IEO_NEU_XX"
5313,"1066_IEO_HAP_LO"
5314,"1066_IEO_HAP_MD"
5315,"1066_IEO_HAP_HI"
5316,"1066_IEO_SAD_LO"
5317,"1066_IEO_SAD_MD"
5318,"1066_IEO_SAD_HI"
5319,"1066_IEO_ANG_LO"
5320,"1066_IEO_ANG_MD"
5321,"1066_IEO_ANG_HI"
5322,"1066_IEO_FEA_LO"
5323,"1066_IEO_FEA_MD"
5324,"1066_IEO_FEA_HI"
5325,"1066_IEO_DIS_LO"
5326,"1066_IEO_DIS_MD"
5327,"1066_IEO_DIS_HI"
5328,"1066_TIE_NEU_XX"
5329,"1066_TIE_HAP_XX"
5330,"1066_TIE_SAD_XX"
5331,"1066_TIE_ANG_XX"
5332,"1066_TIE_FEA_XX"
5333,"1066_TIE_DIS_XX"
5334,"1066_IOM_NEU_XX"
5335,"1066_IOM_HAP_XX"
5336,"1066_IOM_SAD_XX"
5337,"1066_IOM_ANG_XX"
5338,"1066_IOM_FEA_XX"
5339,"1066_IOM_DIS_XX"
5340,"1066_IWW_NEU_XX"
5341,"1066_IWW_HAP_XX"
5342,"1066_IWW_SAD_XX"
5343,"1066_IWW_ANG_XX"
5344,"1066_IWW_FEA_XX"
5345,"1066_IWW_DIS_XX"
5346,"1066_TAI_NEU_XX"
5347,"1066_TAI_HAP_XX"
5348,"1066_TAI_SAD_XX"
5349,"1066_TAI_ANG_XX"
5350,"1066_TAI_FEA_XX"
5351,"1066_TAI_DIS_XX"
5352,"1066_MTI_NEU_XX"
5353,"1066_MTI_HAP_XX"
5354,"1066_MTI_SAD_XX"
5355,"1066_MTI_ANG_XX"
5356,"1066_MTI_FEA_XX"
5357,"1066_MTI_DIS_XX"
5358,"1066_IWL_NEU_XX"
5359,"1066_IWL_HAP_XX"
5360,"1066_IWL_SAD_XX"
5361,"1066_IWL_ANG_XX"
5362,"1066_IWL_FEA_XX"
5363,"1066_IWL_DIS_XX"
5364,"1066_ITH_NEU_XX"
5365,"1066_ITH_HAP_XX"
5366,"1066_ITH_SAD_XX"
5367,"1066_ITH_ANG_XX"
5368,"1066_ITH_FEA_XX"
5369,"1066_ITH_DIS_XX"
5370,"1066_DFA_NEU_XX"
5371,"1066_DFA_HAP_XX"
5372,"1066_DFA_SAD_XX"
5373,"1066_DFA_ANG_XX"
5374,"1066_DFA_FEA_XX"
5375,"1066_DFA_DIS_XX"
5376,"1066_ITS_NEU_XX"
5377,"1066_ITS_HAP_XX"
5378,"1066_ITS_SAD_XX"
5379,"1066_ITS_ANG_XX"
5380,"1066_ITS_FEA_XX"
5381,"1066_ITS_DIS_XX"
5382,"1066_TSI_NEU_XX"
5383,"1066_TSI_HAP_XX"
5384,"1066_TSI_SAD_XX"
5385,"1066_TSI_ANG_XX"
5386,"1066_TSI_FEA_XX"
5387,"1066_TSI_DIS_XX"
5388,"1066_WSI_NEU_XX"
5389,"1066_WSI_HAP_XX"
5390,"1066_WSI_SAD_XX"
5391,"1066_WSI_ANG_XX"
5392,"1066_WSI_FEA_XX"
5393,"1066_WSI_DIS_XX"
5394,"1067_IEO_NEU_XX"
5395,"1067_IEO_HAP_LO"
5396,"1067_IEO_HAP_MD"
5397,"1067_IEO_HAP_HI"
5398,"1067_IEO_SAD_LO"
5399,"1067_IEO_SAD_MD"
5400,"1067_IEO_SAD_HI"
5401,"1067_IEO_ANG_LO"
5402,"1067_IEO_ANG_MD"
5403,"1067_IEO_ANG_HI"
5404,"1067_IEO_FEA_LO"
5405,"1067_IEO_FEA_MD"
5406,"1067_IEO_FEA_HI"
5407,"1067_IEO_DIS_LO"
5408,"1067_IEO_DIS_MD"
5409,"1067_IEO_DIS_HI"
5410,"1067_TIE_NEU_XX"
5411,"1067_TIE_HAP_XX"
5412,"1067_TIE_SAD_XX"
5413,"1067_TIE_ANG_XX"
5414,"1067_TIE_FEA_XX"
5415,"1067_TIE_DIS_XX"
5416,"1067_IOM_NEU_XX"
5417,"1067_IOM_HAP_XX"
5418,"1067_IOM_SAD_XX"
5419,"1067_IOM_ANG_XX"
5420,"1067_IOM_FEA_XX"
5421,"1067_IOM_DIS_XX"
5422,"1067_IWW_NEU_XX"
5423,"1067_IWW_HAP_XX"
5424,"1067_IWW_SAD_XX"
5425,"1067_IWW_ANG_XX"
5426,"1067_IWW_FEA_XX"
5427,"1067_IWW_DIS_XX"
5428,"1067_TAI_NEU_XX"
5429,"1067_TAI_HAP_XX"
5430,"1067_TAI_SAD_XX"
5431,"1067_TAI_ANG_XX"
5432,"1067_TAI_FEA_XX"
5433,"1067_TAI_DIS_XX"
5434,"1067_MTI_NEU_XX"
5435,"1067_MTI_HAP_XX"
5436,"1067_MTI_SAD_XX"
5437,"1067_MTI_ANG_XX"
5438,"1067_MTI_FEA_XX"
5439,"1067_MTI_DIS_XX"
5440,"1067_IWL_NEU_XX"
5441,"1067_IWL_HAP_XX"
5442,"1067_IWL_SAD_XX"
5443,"1067_IWL_ANG_XX"
5444,"1067_IWL_FEA_XX"
5445,"1067_IWL_DIS_XX"
5446,"1067_ITH_NEU_XX"
5447,"1067_ITH_HAP_XX"
5448,"1067_ITH_SAD_XX"
5449,"1067_ITH_ANG_XX"
5450,"1067_ITH_FEA_XX"
5451,"1067_ITH_DIS_XX"
5452,"1067_DFA_NEU_XX"
5453,"1067_DFA_HAP_XX"
5454,"1067_DFA_SAD_XX"
5455,"1067_DFA_ANG_XX"
5456,"1067_DFA_FEA_XX"
5457,"1067_DFA_DIS_XX"
5458,"1067_ITS_NEU_XX"
5459,"1067_ITS_HAP_XX"
5460,"1067_ITS_SAD_XX"
5461,"1067_ITS_ANG_XX"
5462,"1067_ITS_FEA_XX"
5463,"1067_ITS_DIS_XX"
5464,"1067_TSI_NEU_XX"
5465,"1067_TSI_HAP_XX"
5466,"1067_TSI_SAD_XX"
5467,"1067_TSI_ANG_XX"
5468,"1067_TSI_FEA_XX"
5469,"1067_TSI_DIS_XX"
5470,"1067_WSI_NEU_XX"
5471,"1067_WSI_HAP_XX"
5472,"1067_WSI_SAD_XX"
5473,"1067_WSI_ANG_XX"
5474,"1067_WSI_FEA_XX"
5475,"1067_WSI_DIS_XX"
5476,"1068_IEO_NEU_XX"
5477,"1068_IEO_HAP_LO"
5478,"1068_IEO_HAP_MD"
5479,"1068_IEO_HAP_HI"
5480,"1068_IEO_SAD_LO"
5481,"1068_IEO_SAD_MD"
5482,"1068_IEO_SAD_HI"
5483,"1068_IEO_ANG_LO"
5484,"1068_IEO_ANG_MD"
5485,"1068_IEO_ANG_HI"
5486,"1068_IEO_FEA_LO"
5487,"1068_IEO_FEA_MD"
5488,"1068_IEO_FEA_HI"
5489,"1068_IEO_DIS_LO"
5490,"1068_IEO_DIS_MD"
5491,"1068_IEO_DIS_HI"
5492,"1068_TIE_NEU_XX"
5493,"1068_TIE_HAP_XX"
5494,"1068_TIE_SAD_XX"
5495,"1068_TIE_ANG_XX"
5496,"1068_TIE_FEA_XX"
5497,"1068_TIE_DIS_XX"
5498,"1068_IOM_NEU_XX"
5499,"1068_IOM_HAP_XX"
5500,"1068_IOM_SAD_XX"
5501,"1068_IOM_ANG_XX"
5502,"1068_IOM_FEA_XX"
5503,"1068_IOM_DIS_XX"
5504,"1068_IWW_NEU_XX"
5505,"1068_IWW_HAP_XX"
5506,"1068_IWW_SAD_XX"
5507,"1068_IWW_ANG_XX"
5508,"1068_IWW_FEA_XX"
5509,"1068_IWW_DIS_XX"
5510,"1068_TAI_NEU_XX"
5511,"1068_TAI_HAP_XX"
5512,"1068_TAI_SAD_XX"
5513,"1068_TAI_ANG_XX"
5514,"1068_TAI_FEA_XX"
5515,"1068_TAI_DIS_XX"
5516,"1068_MTI_NEU_XX"
5517,"1068_MTI_HAP_XX"
5518,"1068_MTI_SAD_XX"
5519,"1068_MTI_ANG_XX"
5520,"1068_MTI_FEA_XX"
5521,"1068_MTI_DIS_XX"
5522,"1068_IWL_NEU_XX"
5523,"1068_IWL_HAP_XX"
5524,"1068_IWL_SAD_XX"
5525,"1068_IWL_ANG_XX"
5526,"1068_IWL_FEA_XX"
5527,"1068_IWL_DIS_XX"
5528,"1068_ITH_NEU_XX"
5529,"1068_ITH_HAP_XX"
5530,"1068_ITH_SAD_XX"
5531,"1068_ITH_ANG_XX"
5532,"1068_ITH_FEA_XX"
5533,"1068_ITH_DIS_XX"
5534,"1068_DFA_NEU_XX"
5535,"1068_DFA_HAP_XX"
5536,"1068_DFA_SAD_XX"
5537,"1068_DFA_ANG_XX"
5538,"1068_DFA_FEA_XX"
5539,"1068_DFA_DIS_XX"
5540,"1068_ITS_NEU_XX"
5541,"1068_ITS_HAP_XX"
5542,"1068_ITS_SAD_XX"
5543,"1068_ITS_ANG_XX"
5544,"1068_ITS_FEA_XX"
5545,"1068_ITS_DIS_XX"
5546,"1068_TSI_NEU_XX"
5547,"1068_TSI_HAP_XX"
5548,"1068_TSI_SAD_XX"
5549,"1068_TSI_ANG_XX"
5550,"1068_TSI_FEA_XX"
5551,"1068_TSI_DIS_XX"
5552,"1068_WSI_NEU_XX"
5553,"1068_WSI_HAP_XX"
5554,"1068_WSI_SAD_XX"
5555,"1068_WSI_ANG_XX"
5556,"1068_WSI_FEA_XX"
5557,"1068_WSI_DIS_XX"
5558,"1069_IEO_NEU_XX"
5559,"1069_IEO_HAP_LO"
5560,"1069_IEO_HAP_MD"
5561,"1069_IEO_HAP_HI"
5562,"1069_IEO_SAD_LO"
5563,"1069_IEO_SAD_MD"
5564,"1069_IEO_SAD_HI"
5565,"1069_IEO_ANG_LO"
5566,"1069_IEO_ANG_MD"
5567,"1069_IEO_ANG_HI"
5568,"1069_IEO_FEA_LO"
5569,"1069_IEO_FEA_MD"
5570,"1069_IEO_FEA_HI"
5571,"1069_IEO_DIS_LO"
5572,"1069_IEO_DIS_MD"
5573,"1069_IEO_DIS_HI"
5574,"1069_TIE_NEU_XX"
5575,"1069_TIE_HAP_XX"
5576,"1069_TIE_SAD_XX"
5577,"1069_TIE_ANG_XX"
5578,"1069_TIE_FEA_XX"
5579,"1069_TIE_DIS_XX"
5580,"1069_IOM_NEU_XX"
5581,"1069_IOM_HAP_XX"
5582,"1069_IOM_SAD_XX"
5583,"1069_IOM_ANG_XX"
5584,"1069_IOM_FEA_XX"
5585,"1069_IOM_DIS_XX"
5586,"1069_IWW_NEU_XX"
5587,"1069_IWW_HAP_XX"
5588,"1069_IWW_SAD_XX"
5589,"1069_IWW_ANG_XX"
5590,"1069_IWW_FEA_XX"
5591,"1069_IWW_DIS_XX"
5592,"1069_TAI_NEU_XX"
5593,"1069_TAI_HAP_XX"
5594,"1069_TAI_SAD_XX"
5595,"1069_TAI_ANG_XX"
5596,"1069_TAI_FEA_XX"
5597,"1069_TAI_DIS_XX"
5598,"1069_MTI_NEU_XX"
5599,"1069_MTI_HAP_XX"
5600,"1069_MTI_SAD_XX"
5601,"1069_MTI_ANG_XX"
5602,"1069_MTI_FEA_XX"
5603,"1069_MTI_DIS_XX"
5604,"1069_IWL_NEU_XX"
5605,"1069_IWL_HAP_XX"
5606,"1069_IWL_SAD_XX"
5607,"1069_IWL_ANG_XX"
5608,"1069_IWL_FEA_XX"
5609,"1069_IWL_DIS_XX"
5610,"1069_ITH_NEU_XX"
5611,"1069_ITH_HAP_XX"
5612,"1069_ITH_SAD_XX"
5613,"1069_ITH_ANG_XX"
5614,"1069_ITH_FEA_XX"
5615,"1069_ITH_DIS_XX"
5616,"1069_DFA_NEU_XX"
5617,"1069_DFA_HAP_XX"
5618,"1069_DFA_SAD_XX"
5619,"1069_DFA_ANG_XX"
5620,"1069_DFA_FEA_XX"
5621,"1069_DFA_DIS_XX"
5622,"1069_ITS_NEU_XX"
5623,"1069_ITS_HAP_XX"
5624,"1069_ITS_SAD_XX"
5625,"1069_ITS_ANG_XX"
5626,"1069_ITS_FEA_XX"
5627,"1069_ITS_DIS_XX"
5628,"1069_TSI_NEU_XX"
5629,"1069_TSI_HAP_XX"
5630,"1069_TSI_SAD_XX"
5631,"1069_TSI_ANG_XX"
5632,"1069_TSI_FEA_XX"
5633,"1069_TSI_DIS_XX"
5634,"1069_WSI_NEU_XX"
5635,"1069_WSI_HAP_XX"
5636,"1069_WSI_SAD_XX"
5637,"1069_WSI_ANG_XX"
5638,"1069_WSI_FEA_XX"
5639,"1069_WSI_DIS_XX"
5640,"1070_IEO_NEU_XX"
5641,"1070_IEO_HAP_LO"
5642,"1070_IEO_HAP_MD"
5643,"1070_IEO_HAP_HI"
5644,"1070_IEO_SAD_LO"
5645,"1070_IEO_SAD_MD"
5646,"1070_IEO_SAD_HI"
5647,"1070_IEO_ANG_LO"
5648,"1070_IEO_ANG_MD"
5649,"1070_IEO_ANG_HI"
5650,"1070_IEO_FEA_LO"
5651,"1070_IEO_FEA_MD"
5652,"1070_IEO_FEA_HI"
5653,"1070_IEO_DIS_LO"
5654,"1070_IEO_DIS_MD"
5655,"1070_IEO_DIS_HI"
5656,"1070_TIE_NEU_XX"
5657,"1070_TIE_HAP_XX"
5658,"1070_TIE_SAD_XX"
5659,"1070_TIE_ANG_XX"
5660,"1070_TIE_FEA_XX"
5661,"1070_TIE_DIS_XX"
5662,"1070_IOM_NEU_XX"
5663,"1070_IOM_HAP_XX"
5664,"1070_IOM_SAD_XX"
5665,"1070_IOM_ANG_XX"
5666,"1070_IOM_FEA_XX"
5667,"1070_IOM_DIS_XX"
5668,"1070_IWW_NEU_XX"
5669,"1070_IWW_HAP_XX"
5670,"1070_IWW_SAD_XX"
5671,"1070_IWW_ANG_XX"
5672,"1070_IWW_FEA_XX"
5673,"1070_IWW_DIS_XX"
5674,"1070_TAI_NEU_XX"
5675,"1070_TAI_HAP_XX"
5676,"1070_TAI_SAD_XX"
5677,"1070_TAI_ANG_XX"
5678,"1070_TAI_FEA_XX"
5679,"1070_TAI_DIS_XX"
5680,"1070_MTI_NEU_XX"
5681,"1070_MTI_HAP_XX"
5682,"1070_MTI_SAD_XX"
5683,"1070_MTI_ANG_XX"
5684,"1070_MTI_FEA_XX"
5685,"1070_MTI_DIS_XX"
5686,"1070_IWL_NEU_XX"
5687,"1070_IWL_HAP_XX"
5688,"1070_IWL_SAD_XX"
5689,"1070_IWL_ANG_XX"
5690,"1070_IWL_FEA_XX"
5691,"1070_IWL_DIS_XX"
5692,"1070_ITH_NEU_XX"
5693,"1070_ITH_HAP_XX"
5694,"1070_ITH_SAD_XX"
5695,"1070_ITH_ANG_XX"
5696,"1070_ITH_FEA_XX"
5697,"1070_ITH_DIS_XX"
5698,"1070_DFA_NEU_XX"
5699,"1070_DFA_HAP_XX"
5700,"1070_DFA_SAD_XX"
5701,"1070_DFA_ANG_XX"
5702,"1070_DFA_FEA_XX"
5703,"1070_DFA_DIS_XX"
5704,"1070_ITS_NEU_XX"
5705,"1070_ITS_HAP_XX"
5706,"1070_ITS_SAD_XX"
5707,"1070_ITS_ANG_XX"
5708,"1070_ITS_FEA_XX"
5709,"1070_ITS_DIS_XX"
5710,"1070_TSI_NEU_XX"
5711,"1070_TSI_HAP_XX"
5712,"1070_TSI_SAD_XX"
5713,"1070_TSI_ANG_XX"
5714,"1070_TSI_FEA_XX"
5715,"1070_TSI_DIS_XX"
5716,"1070_WSI_NEU_XX"
5717,"1070_WSI_HAP_XX"
5718,"1070_WSI_SAD_XX"
5719,"1070_WSI_ANG_XX"
5720,"1070_WSI_FEA_XX"
5721,"1070_WSI_DIS_XX"
5722,"1071_IEO_NEU_XX"
5723,"1071_IEO_HAP_LO"
5724,"1071_IEO_HAP_MD"
5725,"1071_IEO_HAP_HI"
5726,"1071_IEO_SAD_LO"
5727,"1071_IEO_SAD_MD"
5728,"1071_IEO_SAD_HI"
5729,"1071_IEO_ANG_LO"
5730,"1071_IEO_ANG_MD"
5731,"1071_IEO_ANG_HI"
5732,"1071_IEO_FEA_LO"
5733,"1071_IEO_FEA_MD"
5734,"1071_IEO_FEA_HI"
5735,"1071_IEO_DIS_LO"
5736,"1071_IEO_DIS_MD"
5737,"1071_IEO_DIS_HI"
5738,"1071_TIE_NEU_XX"
5739,"1071_TIE_HAP_XX"
5740,"1071_TIE_SAD_XX"
5741,"1071_TIE_ANG_XX"
5742,"1071_TIE_FEA_XX"
5743,"1071_TIE_DIS_XX"
5744,"1071_IOM_NEU_XX"
5745,"1071_IOM_HAP_XX"
5746,"1071_IOM_SAD_XX"
5747,"1071_IOM_ANG_XX"
5748,"1071_IOM_FEA_XX"
5749,"1071_IOM_DIS_XX"
5750,"1071_IWW_NEU_XX"
5751,"1071_IWW_HAP_XX"
5752,"1071_IWW_SAD_XX"
5753,"1071_IWW_ANG_XX"
5754,"1071_IWW_FEA_XX"
5755,"1071_IWW_DIS_XX"
5756,"1071_TAI_NEU_XX"
5757,"1071_TAI_HAP_XX"
5758,"1071_TAI_SAD_XX"
5759,"1071_TAI_ANG_XX"
5760,"1071_TAI_FEA_XX"
5761,"1071_TAI_DIS_XX"
5762,"1071_MTI_NEU_XX"
5763,"1071_MTI_HAP_XX"
5764,"1071_MTI_SAD_XX"
5765,"1071_MTI_ANG_XX"
5766,"1071_MTI_FEA_XX"
5767,"1071_MTI_DIS_XX"
5768,"1071_IWL_NEU_XX"
5769,"1071_IWL_HAP_XX"
5770,"1071_IWL_SAD_XX"
5771,"1071_IWL_ANG_XX"
5772,"1071_IWL_FEA_XX"
5773,"1071_IWL_DIS_XX"
5774,"1071_ITH_NEU_XX"
5775,"1071_ITH_HAP_XX"
5776,"1071_ITH_SAD_XX"
5777,"1071_ITH_ANG_XX"
5778,"1071_ITH_FEA_XX"
5779,"1071_ITH_DIS_XX"
5780,"1071_DFA_NEU_XX"
5781,"1071_DFA_HAP_XX"
5782,"1071_DFA_SAD_XX"
5783,"1071_DFA_ANG_XX"
5784,"1071_DFA_FEA_XX"
5785,"1071_DFA_DIS_XX"
5786,"1071_ITS_NEU_XX"
5787,"1071_ITS_HAP_XX"
5788,"1071_ITS_SAD_XX"
5789,"1071_ITS_ANG_XX"
5790,"1071_ITS_FEA_XX"
5791,"1071_ITS_DIS_XX"
5792,"1071_TSI_NEU_XX"
5793,"1071_TSI_HAP_XX"
5794,"1071_TSI_SAD_XX"
5795,"1071_TSI_ANG_XX"
5796,"1071_TSI_FEA_XX"
5797,"1071_TSI_DIS_XX"
5798,"1071_WSI_NEU_XX"
5799,"1071_WSI_HAP_XX"
5800,"1071_WSI_SAD_XX"
5801,"1071_WSI_ANG_XX"
5802,"1071_WSI_FEA_XX"
5803,"1071_WSI_DIS_XX"
5804,"1072_IEO_NEU_XX"
5805,"1072_IEO_HAP_LO"
5806,"1072_IEO_HAP_MD"
5807,"1072_IEO_HAP_HI"
5808,"1072_IEO_SAD_LO"
5809,"1072_IEO_SAD_MD"
5810,"1072_IEO_SAD_HI"
5811,"1072_IEO_ANG_LO"
5812,"1072_IEO_ANG_MD"
5813,"1072_IEO_ANG_HI"
5814,"1072_IEO_FEA_LO"
5815,"1072_IEO_FEA_MD"
5816,"1072_IEO_FEA_HI"
5817,"1072_IEO_DIS_LO"
5818,"1072_IEO_DIS_MD"
5819,"1072_IEO_DIS_HI"
5820,"1072_TIE_NEU_XX"
5821,"1072_TIE_HAP_XX"
5822,"1072_TIE_SAD_XX"
5823,"1072_TIE_ANG_XX"
5824,"1072_TIE_FEA_XX"
5825,"1072_TIE_DIS_XX"
5826,"1072_IOM_NEU_XX"
5827,"1072_IOM_HAP_XX"
5828,"1072_IOM_SAD_XX"
5829,"1072_IOM_ANG_XX"
5830,"1072_IOM_FEA_XX"
5831,"1072_IOM_DIS_XX"
5832,"1072_IWW_NEU_XX"
5833,"1072_IWW_HAP_XX"
5834,"1072_IWW_SAD_XX"
5835,"1072_IWW_ANG_XX"
5836,"1072_IWW_FEA_XX"
5837,"1072_IWW_DIS_XX"
5838,"1072_TAI_NEU_XX"
5839,"1072_TAI_HAP_XX"
5840,"1072_TAI_SAD_XX"
5841,"1072_TAI_ANG_XX"
5842,"1072_TAI_FEA_XX"
5843,"1072_TAI_DIS_XX"
5844,"1072_MTI_NEU_XX"
5845,"1072_MTI_HAP_XX"
5846,"1072_MTI_SAD_XX"
5847,"1072_MTI_ANG_XX"
5848,"1072_MTI_FEA_XX"
5849,"1072_MTI_DIS_XX"
5850,"1072_IWL_NEU_XX"
5851,"1072_IWL_HAP_XX"
5852,"1072_IWL_SAD_XX"
5853,"1072_IWL_ANG_XX"
5854,"1072_IWL_FEA_XX"
5855,"1072_IWL_DIS_XX"
5856,"1072_ITH_NEU_XX"
5857,"1072_ITH_HAP_XX"
5858,"1072_ITH_SAD_XX"
5859,"1072_ITH_ANG_XX"
5860,"1072_ITH_FEA_XX"
5861,"1072_ITH_DIS_XX"
5862,"1072_DFA_NEU_XX"
5863,"1072_DFA_HAP_XX"
5864,"1072_DFA_SAD_XX"
5865,"1072_DFA_ANG_XX"
5866,"1072_DFA_FEA_XX"
5867,"1072_DFA_DIS_XX"
5868,"1072_ITS_NEU_XX"
5869,"1072_ITS_HAP_XX"
5870,"1072_ITS_SAD_XX"
5871,"1072_ITS_ANG_XX"
5872,"1072_ITS_FEA_XX"
5873,"1072_ITS_DIS_XX"
5874,"1072_TSI_NEU_XX"
5875,"1072_TSI_HAP_XX"
5876,"1072_TSI_SAD_XX"
5877,"1072_TSI_ANG_XX"
5878,"1072_TSI_FEA_XX"
5879,"1072_TSI_DIS_XX"
5880,"1072_WSI_NEU_XX"
5881,"1072_WSI_HAP_XX"
5882,"1072_WSI_SAD_XX"
5883,"1072_WSI_ANG_XX"
5884,"1072_WSI_FEA_XX"
5885,"1072_WSI_DIS_XX"
5886,"1073_IEO_NEU_XX"
5887,"1073_IEO_HAP_LO"
5888,"1073_IEO_HAP_MD"
5889,"1073_IEO_HAP_HI"
5890,"1073_IEO_SAD_LO"
5891,"1073_IEO_SAD_MD"
5892,"1073_IEO_SAD_HI"
5893,"1073_IEO_ANG_LO"
5894,"1073_IEO_ANG_MD"
5895,"1073_IEO_ANG_HI"
5896,"1073_IEO_FEA_LO"
5897,"1073_IEO_FEA_MD"
5898,"1073_IEO_FEA_HI"
5899,"1073_IEO_DIS_LO"
5900,"1073_IEO_DIS_MD"
5901,"1073_IEO_DIS_HI"
5902,"1073_TIE_NEU_XX"
5903,"1073_TIE_HAP_XX"
5904,"1073_TIE_SAD_XX"
5905,"1073_TIE_ANG_XX"
5906,"1073_TIE_FEA_XX"
5907,"1073_TIE_DIS_XX"
5908,"1073_IOM_NEU_XX"
5909,"1073_IOM_HAP_XX"
5910,"1073_IOM_SAD_XX"
5911,"1073_IOM_ANG_XX"
5912,"1073_IOM_FEA_XX"
5913,"1073_IOM_DIS_XX"
5914,"1073_IWW_NEU_XX"
5915,"1073_IWW_HAP_XX"
5916,"1073_IWW_SAD_XX"
5917,"1073_IWW_ANG_XX"
5918,"1073_IWW_FEA_XX"
5919,"1073_IWW_DIS_XX"
5920,"1073_TAI_NEU_XX"
5921,"1073_TAI_HAP_XX"
5922,"1073_TAI_SAD_XX"
5923,"1073_TAI_ANG_XX"
5924,"1073_TAI_FEA_XX"
5925,"1073_TAI_DIS_XX"
5926,"1073_MTI_NEU_XX"
5927,"1073_MTI_HAP_XX"
5928,"1073_MTI_SAD_XX"
5929,"1073_MTI_ANG_XX"
5930,"1073_MTI_FEA_XX"
5931,"1073_MTI_DIS_XX"
5932,"1073_IWL_NEU_XX"
5933,"1073_IWL_HAP_XX"
5934,"1073_IWL_SAD_XX"
5935,"1073_IWL_ANG_XX"
5936,"1073_IWL_FEA_XX"
5937,"1073_IWL_DIS_XX"
5938,"1073_ITH_NEU_XX"
5939,"1073_ITH_HAP_XX"
